ID_DH,ID_SP,SL_SPMUA,GIA_SP
7371,7548,1,1558000
7372,3200,2,207000
7373,8014,9,2024000
7374,3624,2,631000
7375,6019,5,29000
7376,9765,7,778000
7377,7877,3,1887000
7378,3696,4,703000
7379,821,10,825000
7380,8,6,12000
7381,3298,2,305000
7382,588,6,592000
7383,9186,3,199000
7384,3097,10,104000
7385,1506,7,1510000
7386,8582,8,2592000
7387,4862,7,1869000
7388,7418,7,1428000
7389,5883,6,2890000
7390,273,5,277000
7391,3072,9,79000
7392,4932,5,1939000
7393,9216,7,229000
7394,689,6,693000
7395,1572,7,1576000
7396,7649,8,1659000
7397,5754,8,2761000
7398,8796,10,2806000
7399,236,1,240000
7400,3274,5,281000
7401,9569,10,582000
7402,9522,1,535000
7403,5599,5,2606000
7404,1623,7,1627000
7405,7915,6,1925000
7406,872,4,876000
7407,3408,2,415000
7408,3063,4,70000
7409,8692,10,2702000
7410,864,3,868000
7411,1307,8,1311000
7412,5197,7,2204000
7413,7298,7,1308000
7414,6797,1,807000
7415,6046,10,56000
7416,1247,1,1251000
7417,749,9,753000
7418,4132,10,1139000
7419,6854,6,864000
7420,7786,2,1796000
7421,203,8,207000
7422,6637,2,647000
7423,5017,10,2024000
7424,6770,3,780000
7425,7434,3,1444000
7426,3291,6,298000
7427,2929,9,2933000
7428,3908,3,915000
7429,6731,5,741000
7430,6465,9,475000
7431,8153,1,2163000
7432,7715,6,1725000
7433,1212,8,1216000
7434,4128,7,1135000
7435,2120,6,2124000
7436,7081,3,1091000
7437,3811,8,818000
7438,6559,10,569000
7439,8921,2,2931000
7440,9872,8,885000
7441,9464,3,477000
7442,5554,3,2561000
7443,3455,6,462000
7444,6,7,10000
7445,7427,6,1437000
7446,4107,2,1114000
7447,7958,6,1968000
7448,67,4,71000
7449,9359,2,372000
7450,7585,6,1595000
7451,5548,1,2555000
7452,6507,5,517000
7453,8021,8,2031000
7454,4421,8,1428000
7455,2744,1,2748000
7456,4284,1,1291000
7457,3898,4,905000
7458,4130,5,1137000
7459,7841,6,1851000
7460,6589,2,599000
7461,1363,4,1367000
7462,2492,4,2496000
7463,441,10,445000
7464,8369,3,2379000
7465,3221,8,228000
7466,9231,3,244000
7467,1638,6,1642000
7468,7210,8,1220000
7469,7324,9,1334000
7470,8560,5,2570000
7471,3821,4,828000
7472,521,4,525000
7473,9029,10,42000
7474,2494,1,2498000
7475,3909,9,916000
7476,4464,7,1471000
7477,3795,9,802000
7478,9405,7,418000
7479,4902,3,1909000
7480,5154,6,2161000
7481,975,3,979000
7482,7917,10,1927000
7483,9668,1,681000
7484,9946,1,959000
7485,2977,4,2981000
7486,2002,8,2006000
7487,6165,6,175000
7488,4614,9,1621000
7489,9994,2,1007000
7490,3503,1,510000
7491,1426,4,1430000
7492,2802,7,2806000
7493,3043,5,50000
7494,1650,6,1654000
7495,9304,8,317000
7496,5442,6,2449000
7497,8086,4,2096000
7498,7787,6,1797000
7499,5118,6,2125000
7500,6963,10,973000
7501,2393,6,2397000
7502,9459,4,472000
7503,6214,6,224000
7504,9495,2,508000
7505,7307,10,1317000
7506,6977,4,987000
7507,2105,10,2109000
7508,5472,10,2479000
7509,8454,5,2464000
7510,2137,8,2141000
7511,9335,5,348000
7512,87,8,91000
7513,8704,8,2714000
7514,3692,1,699000
7515,3726,10,733000
7516,8417,7,2427000
7517,874,4,878000
7518,9156,1,169000
7519,5208,9,2215000
7520,7527,6,1537000
7521,7661,9,1671000
7522,2223,1,2227000
7523,6617,1,627000
7524,5954,2,2961000
7525,2443,6,2447000
7526,6996,6,1006000
7527,31,4,35000
7528,5564,7,2571000
7529,673,2,677000
7530,57,10,61000
7531,8589,2,2599000
7532,6789,4,799000
7533,6244,3,254000
7534,4334,3,1341000
7535,5298,8,2305000
7536,7430,8,1440000
7537,7554,7,1564000
7538,3402,5,409000
7539,5741,7,2748000
7540,6845,5,855000
7541,8394,8,2404000
7542,5369,4,2376000
7543,8931,5,2941000
7544,9901,5,914000
7545,7164,4,1174000
7546,9125,6,138000
7547,8047,1,2057000
7548,5447,3,2454000
7549,4294,2,1301000
7550,2655,5,2659000
7551,9168,3,181000
7552,2257,4,2261000
7553,7670,2,1680000
7554,5255,3,2262000
7555,4545,9,1552000
7556,2609,3,2613000
7557,4418,8,1425000
7558,4087,4,1094000
7559,4010,2,1017000
7560,9015,8,28000
7561,9155,6,168000
7562,1385,7,1389000
7563,9913,7,926000
7564,4390,10,1397000
7565,5642,6,2649000
7566,7829,4,1839000
7567,2960,4,2964000
7568,4804,3,1811000
7569,5344,3,2351000
7570,7724,5,1734000
7571,1985,1,1989000
7572,5373,10,2380000
7573,5950,5,2957000
7574,7804,10,1814000
7575,6652,1,662000
7576,4102,10,1109000
7577,1444,10,1448000
7578,2349,9,2353000
7579,5661,10,2668000
7580,2574,9,2578000
7581,1460,8,1464000
7582,1908,8,1912000
7583,3303,1,310000
7584,4086,2,1093000
7585,1265,1,1269000
7586,5872,1,2879000
7587,1874,4,1878000
7588,2025,1,2029000
7589,7842,9,1852000
7590,6342,9,352000
7591,6483,6,493000
7592,8503,4,2513000
7593,2027,10,2031000
7594,4481,3,1488000
7595,4250,4,1257000
7596,4318,8,1325000
7597,8832,10,2842000
7598,3224,3,231000
7599,4067,7,1074000
7600,1118,10,1122000
7601,8137,7,2147000
7602,5317,5,2324000
7603,6162,5,172000
7604,4921,9,1928000
7605,2505,9,2509000
7606,1326,9,1330000
7607,4701,6,1708000
7608,3084,9,91000
7609,6081,2,91000
7610,4553,9,1560000
7611,7061,6,1071000
7612,9114,3,127000
7613,7155,1,1165000
7614,7591,10,1601000
7615,3416,9,423000
7616,8914,8,2924000
7617,8182,9,2192000
7618,178,2,182000
7619,5207,6,2214000
7620,772,1,776000
7621,295,4,299000
7622,3336,9,343000
7623,2872,9,2876000
7624,582,1,586000
7625,3913,10,920000
7626,9879,4,892000
7627,9324,6,337000
7628,5333,7,2340000
7629,6204,5,214000
7630,3317,6,324000
7631,8467,1,2477000
7632,7026,7,1036000
7633,2899,6,2903000
7634,8642,5,2652000
7635,7246,9,1256000
7636,695,9,699000
7637,3590,8,597000
7638,5082,9,2089000
7639,1041,8,1045000
7640,5806,8,2813000
7641,6873,2,883000
7642,2407,10,2411000
7643,6486,1,496000
7644,6547,8,557000
7645,8869,6,2879000
7646,2698,10,2702000
7647,3255,8,262000
7648,7412,3,1422000
7649,4169,4,1176000
7650,8741,1,2751000
7651,3211,4,218000
7652,3617,4,624000
7653,1760,7,1764000
7654,5525,4,2532000
7655,4840,6,1847000
7656,3547,5,554000
7657,81,1,85000
7658,9229,1,242000
7659,6749,3,759000
7660,1829,9,1833000
7661,8777,4,2787000
7662,2856,6,2860000
7663,4405,3,1412000
7664,5761,10,2768000
7665,2699,8,2703000
7666,3403,5,410000
7667,6374,5,384000
7668,7337,4,1347000
7669,3421,2,428000
7670,5620,6,2627000
7671,101,3,105000
7672,531,5,535000
7673,1797,1,1801000
7674,9108,3,121000
7675,4222,7,1229000
7676,9435,9,448000
7677,1252,4,1256000
7678,2773,4,2777000
7679,5092,8,2099000
7680,3129,9,136000
7681,1279,1,1283000
7682,1748,10,1752000
7683,5034,8,2041000
7684,6114,8,124000
7685,7504,6,1514000
7686,5156,2,2163000
7687,5198,9,2205000
7688,9944,1,957000
7689,754,2,758000
7690,1173,4,1177000
7691,7450,1,1460000
7692,1198,2,1202000
7693,7898,10,1908000
7694,5964,4,2971000
7695,7848,6,1858000
7696,5224,6,2231000
7697,5202,9,2209000
7698,5665,8,2672000
7699,4546,9,1553000
7700,5410,3,2417000
7701,4588,7,1595000
7702,2288,1,2292000
7703,5253,9,2260000
7704,7952,6,1962000
7705,6060,5,70000
7706,5631,6,2638000
7707,455,3,459000
7708,2472,7,2476000
7709,1220,5,1224000
7710,3329,1,336000
7711,4552,1,1559000
7712,2874,10,2878000
7713,5191,1,2198000
7714,2871,4,2875000
7715,5965,2,2972000
7716,625,2,629000
7717,4021,7,1028000
7718,2733,5,2737000
7719,7263,8,1273000
7720,4295,4,1302000
7721,3379,6,386000
7722,8865,10,2875000
7723,8104,1,2114000
7724,4236,7,1243000
7725,6945,4,955000
7726,5453,9,2460000
7727,2640,3,2644000
7728,3183,9,190000
7729,8041,2,2051000
7730,5045,9,2052000
7731,2022,3,2026000
7732,3561,5,568000
7733,2401,10,2405000
7734,4556,3,1563000
7735,6816,4,826000
7736,8045,9,2055000
7737,2364,8,2368000
7738,8573,2,2583000
7739,7269,6,1279000
7740,3434,9,441000
7741,7000,4,1010000
7742,8043,5,2053000
7743,8136,7,2146000
7744,2431,3,2435000
7745,5857,2,2864000
7746,1997,1,2001000
7747,2652,6,2656000
7748,3443,9,450000
7749,5731,10,2738000
7750,7125,9,1135000
7751,9876,4,889000
7752,828,2,832000
7753,9772,1,785000
7754,3375,6,382000
7755,211,3,215000
7756,4735,8,1742000
7757,8708,4,2718000
7758,3973,7,980000
7759,7383,4,1393000
7760,5566,2,2573000
7761,2881,10,2885000
7762,6919,8,929000
7763,3591,8,598000
7764,48,10,52000
7765,1142,5,1146000
7766,8987,9,2997000
7767,1753,9,1757000
7768,4931,4,1938000
7769,2980,9,2984000
7770,5376,2,2383000
7771,3890,4,897000
7772,5368,1,2375000
7773,5714,4,2721000
7774,2819,3,2823000
7775,6080,10,90000
7776,2476,9,2480000
7777,5033,2,2040000
7778,9298,1,311000
7779,6361,9,371000
7780,928,9,932000
7781,3631,9,638000
7782,5902,10,2909000
7783,2237,3,2241000
7784,4155,4,1162000
7785,5464,8,2471000
7786,5836,10,2843000
7787,9498,4,511000
7788,8271,2,2281000
7789,2437,9,2441000
7790,2841,8,2845000
7791,8970,4,2980000
7792,8888,10,2898000
7793,1133,4,1137000
7794,2106,4,2110000
7795,5700,1,2707000
7796,3120,5,127000
7797,1612,5,1616000
7798,789,4,793000
7799,1864,1,1868000
7800,8443,3,2453000
7801,6086,10,96000
7802,6070,10,80000
7803,144,4,148000
7804,1755,5,1759000
7805,1862,8,1866000
7806,4991,5,1998000
7807,5803,6,2810000
7808,2070,1,2074000
7809,7861,8,1871000
7810,4909,7,1916000
7811,8008,8,2018000
7812,9758,9,771000
7813,3318,7,325000
7814,7185,2,1195000
7815,8057,8,2067000
7816,6293,8,303000
7817,7693,6,1703000
7818,9833,2,846000
7819,8258,8,2268000
7820,2967,1,2971000
7821,6441,7,451000
7822,2681,8,2685000
7823,142,2,146000
7824,1854,9,1858000
7825,3404,7,411000
7826,1403,6,1407000
7827,3355,1,362000
7828,5726,5,2733000
7829,662,2,666000
7830,4323,1,1330000
7831,2325,8,2329000
7832,910,7,914000
7833,5520,5,2527000
7834,2623,9,2627000
7835,5024,3,2031000
7836,7137,7,1147000
7837,9846,4,859000
7838,1892,5,1896000
7839,5533,3,2540000
7840,8325,5,2335000
7841,663,7,667000
7842,143,8,147000
7843,6867,4,877000
7844,1250,9,1254000
7845,4957,4,1964000
7846,5785,5,2792000
7847,9354,4,367000
7848,4190,10,1197000
7849,2201,4,2205000
7850,8266,7,2276000
7851,1804,10,1808000
7852,6818,4,828000
7853,9611,4,624000
7854,3848,5,855000
7855,2098,5,2102000
7856,8739,8,2749000
7857,7472,8,1482000
7858,720,2,724000
7859,6217,3,227000
7860,8357,1,2367000
7861,6000,8,10000
7862,5059,10,2066000
7863,5086,9,2093000
7864,1122,5,1126000
7865,2244,7,2248000
7866,5923,3,2930000
7867,1322,3,1326000
7868,1412,7,1416000
7869,2569,1,2573000
7870,1134,5,1138000
7871,7918,2,1928000
7872,209,2,213000
7873,8215,9,2225000
7874,6416,6,426000
7875,8477,1,2487000
7876,4685,10,1692000
7877,3740,1,747000
7878,3262,9,269000
7879,498,1,502000
7880,9589,3,602000
7881,2291,7,2295000
7882,5925,10,2932000
7883,9303,5,316000
7884,8835,4,2845000
7885,4452,9,1459000
7886,3867,3,874000
7887,5991,10,2998000
7888,7757,8,1767000
7889,1945,9,1949000
7890,2659,8,2663000
7891,5998,8,8000
7892,9169,1,182000
7893,10000,3,1013000
7894,792,3,796000
7895,8653,5,2663000
7896,796,2,800000
7897,7372,3,1382000
7898,4192,9,1199000
7899,2323,10,2327000
7900,7035,1,1045000
7901,8181,4,2191000
7902,2046,5,2050000
7903,664,1,668000
7904,6141,1,151000
7905,702,10,706000
7906,6773,5,783000
7907,3461,10,468000
7908,3333,10,340000
7909,9474,2,487000
7910,5188,7,2195000
7911,130,6,134000
7912,8193,8,2203000
7913,7096,5,1106000
7914,6472,10,482000
7915,4846,9,1853000
7916,3553,4,560000
7917,3053,6,60000
7918,653,10,657000
7919,3167,4,174000
7920,3767,4,774000
7921,2648,3,2652000
7922,7272,9,1282000
7923,553,6,557000
7924,1618,9,1622000
7925,196,1,200000
7926,5588,3,2595000
7927,2428,1,2432000
7928,998,4,1002000
7929,856,3,860000
7930,9841,3,854000
7931,5061,7,2068000
7932,1303,9,1307000
7933,5013,5,2020000
7934,96,6,100000
7935,6573,7,583000
7936,7129,6,1139000
7937,6017,2,27000
7938,3544,10,551000
7939,2498,5,2502000
7940,622,1,626000
7941,2256,7,2260000
7942,3666,6,673000
7943,9625,8,638000
7944,7065,5,1075000
7945,9584,4,597000
7946,8595,10,2605000
7947,1835,10,1839000
7948,7005,2,1015000
7949,264,7,268000
7950,8524,7,2534000
7951,7073,7,1083000
7952,9187,9,200000
7953,5654,10,2661000
7954,6850,2,860000
7955,1245,6,1249000
7956,5688,6,2695000
7957,3743,10,750000
7958,6034,7,44000
7959,8549,5,2559000
7960,170,1,174000
7961,2140,6,2144000
7962,5384,10,2391000
7963,7123,9,1133000
7964,1182,4,1186000
7965,2483,3,2487000
7966,2661,7,2665000
7967,6474,4,484000
7968,3422,8,429000
7969,7807,10,1817000
7970,3931,3,938000
7971,2343,5,2347000
7972,5014,6,2021000
7973,581,4,585000
7974,6929,9,939000
7975,9932,10,945000
7976,4124,6,1131000
7977,8348,7,2358000
7978,2745,8,2749000
7979,5586,5,2593000
7980,4,7,8000
7981,9579,9,592000
7982,6036,7,46000
7983,482,1,486000
7984,4866,5,1873000
7985,8106,2,2116000
7986,5378,10,2385000
7987,3945,1,952000
7988,4810,6,1817000
7989,6972,7,982000
7990,1891,8,1895000
7991,6664,8,674000
7992,6235,4,245000
7993,3292,3,299000
7994,6385,2,395000
7995,8555,2,2565000
7996,8015,4,2025000
7997,5851,4,2858000
7998,9859,6,872000
7999,5561,2,2568000
8000,3015,4,22000
