ID_PO,ID_SP,MABACKORDER,SOLUONG,DONGIA
5539,7760,480637540,2,1770000
5540,443,776266659,1,447000
5541,6091,855044260,8,101000
5542,523,854871172,9,527000
5543,2405,796409214,10,2409000
5544,8300,726846472,4,2310000
5545,529,328301208,9,533000
5546,4180,616819218,4,1187000
5547,8188,59632925,8,2198000
5548,6660,796824869,9,670000
5549,1184,928365115,1,1188000
5550,2824,4903112,10,2828000
5551,2207,918138645,3,2211000
5552,4374,17924957,6,1381000
5553,5099,118124306,2,2106000
5554,9330,159417720,7,343000
5555,6,39937056,4,10000
5556,1266,142807146,4,1270000
5557,1392,791252957,2,1396000
5558,1408,93315419,10,1412000
5559,4667,723884179,4,1674000
5560,6563,708047038,6,573000
5561,5843,859069785,2,2850000
5562,2108,87849117,4,2112000
5563,3732,913723842,10,739000
5564,3454,314735431,8,461000
5565,8025,247828952,8,2035000
5566,7824,609843177,2,1834000
5567,4456,964631349,8,1463000
5568,9811,339057363,3,824000
5569,7728,434678304,1,1738000
5570,7080,682827955,3,1090000
5571,2094,508636467,3,2098000
5572,5070,485219436,7,2077000
5573,4633,384751606,2,1640000
5574,6748,829182089,4,758000
5575,5997,265367323,8,7000
5576,5325,992430837,9,2332000
5577,3147,413773833,6,154000
5578,8667,130661248,7,2677000
5579,5437,175314504,7,2444000
5580,761,296427146,2,765000
5581,6360,522812498,8,370000
5582,2190,807359975,4,2194000
5583,31,807134371,8,35000
5584,8380,581969509,5,2390000
5585,1324,759843314,2,1328000
5586,9343,NULL      ,7,356000
5587,2636,113356448,1,2640000
5588,3546,313414890,7,553000
5589,6686,550040023,3,696000
5590,8841,701661008,1,2851000
5591,8538,466682591,8,2548000
5592,8135,49364372,4,2145000
5593,3735,561193233,4,742000
5594,7333,614265313,2,1343000
5595,9160,34617255,2,173000
5596,6475,103010580,10,485000
5597,4756,406207038,2,1763000
5598,238,227821815,4,242000
5599,8422,193296537,8,2432000
5600,1894,586311604,6,1898000
5601,3752,594892664,10,759000
5602,5749,873979386,4,2756000
5603,6512,468918320,5,522000
5604,9088,NULL      ,6,101000
5605,7041,735130346,6,1051000
5606,5173,955414610,7,2180000
5607,852,136959118,1,856000
5608,8124,220904258,2,2134000
5609,411,940438172,9,415000
5610,8568,835503347,10,2578000
5611,5855,595849786,10,2862000
5612,9555,94603969,5,568000
5613,4118,249504912,8,1125000
5614,8930,945711752,6,2940000
5615,9158,64510467,10,171000
5616,4893,552826653,5,1900000
5617,5884,585676475,10,2891000
5618,9869,278003000,4,882000
5619,3691,949165804,10,698000
5620,3805,718377025,9,812000
5621,6456,337713511,5,466000
5622,4360,396978178,5,1367000
5623,2658,464365858,9,2662000
5624,8769,437061405,3,2779000
5625,7864,23203523,8,1874000
5626,8956,35136398,5,2966000
5627,4031,392293571,4,1038000
5628,6346,786056222,3,356000
5629,4592,62382075,2,1599000
5630,452,811756567,9,456000
5631,221,837138202,1,225000
5632,1172,501089111,1,1176000
5633,7218,388985667,6,1228000
5634,1702,333823223,5,1706000
5635,8459,694878143,10,2469000
5636,4478,100398495,7,1485000
5637,8320,289612973,6,2330000
5638,9581,684367304,4,594000
5639,463,82921241,3,467000
5640,7905,952611588,7,1915000
5641,3506,402171667,10,513000
5642,9494,940389338,5,507000
5643,343,956309472,7,347000
5644,2245,903641091,4,2249000
5645,267,209174297,2,271000
5646,4170,954775048,1,1177000
5647,4916,564785487,6,1923000
5648,3109,738850153,7,116000
5649,5917,786191596,3,2924000
5650,8427,801471571,6,2437000
5651,2163,749774025,6,2167000
5652,3460,270544319,2,467000
5653,2,352222164,2,6000
5654,2925,767778512,3,2929000
5655,8153,415965633,2,2163000
5656,7789,81549282,2,1799000
5657,7075,289706971,7,1085000
5658,3895,808769356,9,902000
5659,4034,806640685,8,1041000
5660,8644,142273639,2,2654000
5661,1703,614988537,5,1707000
5662,5100,932422657,4,2107000
5663,6696,419017746,3,706000
5664,3864,730002559,6,871000
5665,1299,286789329,1,1303000
5666,3731,953520211,4,738000
5667,1019,107558624,3,1023000
5668,7737,363647159,6,1747000
5669,2055,844479865,4,2059000
5670,6908,581415335,2,918000
5671,9068,929792674,8,81000
5672,3438,336292482,2,445000
5673,3161,243851744,2,168000
5674,5974,561739562,5,2981000
5675,8770,151716781,8,2780000
5676,4137,987432331,6,1144000
5677,2597,417090552,1,2601000
5678,3370,216915268,8,377000
5679,6205,635727576,5,215000
5680,25,417050165,5,29000
5681,284,23460922,4,288000
5682,4702,975589152,9,1709000
5683,1140,584857116,7,1144000
5684,1332,847988979,3,1336000
5685,1760,598830672,6,1764000
5686,8144,272489486,8,2154000
5687,1791,401120068,5,1795000
5688,5267,356258038,6,2274000
5689,7285,592960324,1,1295000
5690,3249,832987092,10,256000
5691,5852,691762445,2,2859000
5692,1762,737754597,7,1766000
5693,2454,372611521,7,2458000
5694,4134,200222970,1,1141000
5695,6460,957091025,7,470000
5696,6973,121050348,4,983000
5697,3828,497391628,10,835000
5698,7834,668874742,4,1844000
5699,3136,560240907,3,143000
5700,1212,521617682,9,1216000
5701,9693,178012741,5,706000
5702,7643,229835069,1,1653000
5703,3650,609801468,5,657000
5704,6636,913132902,1,646000
5705,7711,199268887,1,1721000
5706,9112,891702659,8,125000
5707,6926,516146963,9,936000
5708,4018,990932399,4,1025000
5709,1304,NULL      ,5,1308000
5710,3117,731349854,1,124000
5711,1696,892593317,8,1700000
5712,2178,674451925,7,2182000
5713,5359,563814452,2,2366000
5714,4065,893200187,4,1072000
5715,8968,982332755,9,2978000
5716,4870,441046212,9,1877000
5717,7197,77247537,9,1207000
5718,4382,506575478,4,1389000
5719,7731,733899811,6,1741000
5720,8117,322742882,3,2127000
5721,862,539340241,1,866000
5722,9742,686412613,5,755000
5723,470,747999640,2,474000
5724,4312,381120089,2,1319000
5725,9850,733726177,6,863000
5726,6586,516898637,1,596000
5727,2810,611130896,6,2814000
5728,4095,582855718,4,1102000
5729,3373,991021594,1,380000
5730,1712,440702364,8,1716000
5731,1313,90753842,2,1317000
5732,9604,804933652,4,617000
5733,6989,901175719,6,999000
5734,1646,732419316,5,1650000
5735,6162,186337066,9,172000
5736,7519,959378274,7,1529000
5737,5973,653152562,2,2980000
5738,5868,246617077,3,2875000
5739,6531,533218227,2,541000
5740,6865,97314866,4,875000
5741,2438,491943506,6,2442000
5742,548,10635406,8,552000
5743,737,46597913,6,741000
5744,9462,456603832,8,475000
5745,3255,456939365,1,262000
5746,8424,175047377,2,2434000
5747,9167,738322097,5,180000
5748,3544,484647146,9,551000
5749,134,735831920,8,138000
5750,1948,91503548,3,1952000
5751,2964,135248647,8,2968000
5752,9496,275141524,1,509000
5753,80,108239403,5,84000
5754,8638,854991434,6,2648000
5755,1931,946050572,7,1935000
5756,7292,590419398,10,1302000
5757,9053,626292886,5,66000
5758,564,402659675,9,568000
5759,7952,301031263,9,1962000
5760,2739,136546871,4,2743000
5761,1818,327604948,5,1822000
5762,6644,412099144,9,654000
5763,6888,303118967,9,898000
5764,6495,349356203,3,505000
5765,1087,147500440,10,1091000
5766,8325,791366834,2,2335000
5767,5755,340530426,7,2762000
5768,6452,766077168,2,462000
5769,8120,924332221,1,2130000
5770,3875,898713937,10,882000
5771,711,430623706,3,715000
5772,1273,344816791,2,1277000
5773,6480,566747775,10,490000
5774,8364,605528531,3,2374000
5775,8728,905213245,7,2738000
5776,2408,874419898,3,2412000
5777,8632,907224086,4,2642000
5778,4789,49399966,4,1796000
5779,9475,74356436,5,488000
5780,4351,266504527,8,1358000
5781,5111,892799938,4,2118000
5782,3020,501912713,2,27000
5783,8544,966456034,4,2554000
5784,4548,947816567,9,1555000
5785,9685,950232872,4,698000
5786,2016,341486781,8,2020000
5787,6135,805850980,8,145000
5788,6057,629908972,10,67000
5789,4861,34018631,4,1868000
5790,3107,382501816,3,114000
5791,8793,977712071,2,2803000
5792,3251,495052416,10,258000
5793,7256,818378186,1,1266000
5794,5571,940539326,1,2578000
5795,9492,796512592,8,505000
5796,4409,306386169,5,1416000
5797,5512,719913730,7,2519000
5798,5169,379759579,2,2176000
5799,9319,946456728,7,332000
5800,2783,108770014,1,2787000
5801,7763,827915876,4,1773000
5802,1640,264360704,10,1644000
5803,3221,818382510,9,228000
5804,5385,121988113,4,2392000
5805,3186,547436795,7,193000
5806,9641,40481597,5,654000
5807,8587,773279792,5,2597000
5808,3260,124570524,8,267000
5809,9487,914758475,6,500000
5810,4399,929841779,1,1406000
5811,8586,92567835,9,2596000
5812,7065,118828335,6,1075000
5813,9028,259918985,3,41000
5814,5030,80501979,8,2037000
5815,1732,395399750,2,1736000
5816,6523,91776094,8,533000
5817,1131,575287312,6,1135000
5818,875,498346305,2,879000
5819,1111,680746359,9,1115000
5820,2868,409251460,1,2872000
5821,8737,568451240,7,2747000
5822,8337,516837267,8,2347000
5823,5576,920953241,4,2583000
5824,924,780585104,5,928000
5825,505,NULL      ,7,509000
5826,917,249070355,10,921000
5827,1518,487242514,6,1522000
5828,7980,969395152,1,1990000
5829,8174,101102980,3,2184000
5830,4930,956887796,9,1937000
5831,6075,986889850,5,85000
5832,1606,436607181,8,1610000
5833,4630,514034927,10,1637000
5834,6203,54992508,9,213000
5835,8942,72434346,6,2952000
5836,5203,608189656,8,2210000
5837,1074,344267545,6,1078000
5838,518,605373376,3,522000
5839,5214,435115289,5,2221000
5840,8545,130684073,3,2555000
5841,8639,444465333,8,2649000
5842,8314,988023398,8,2324000
5843,3910,963490849,5,917000
5844,4306,338869132,10,1313000
5845,8310,514018359,7,2320000
5846,3836,636065689,3,843000
5847,7417,365831444,4,1427000
5848,3034,190307286,9,41000
5849,8803,184905494,8,2813000
5850,5483,822628505,3,2490000
5851,6178,185698028,6,188000
5852,1301,851022833,10,1305000
5853,1510,159389252,5,1514000
5854,3095,663886760,7,102000
5855,6096,341763232,8,106000
5856,1092,52085441,9,1096000
5857,7844,950400079,8,1854000
5858,2582,422813415,3,2586000
5859,6565,678384983,4,575000
5860,3762,259764467,2,769000
5861,4751,136949512,6,1758000
5862,5840,185571203,5,2847000
5863,21,685028166,4,25000
5864,8855,860948296,3,2865000
5865,449,79939114,9,453000
5866,8831,253864962,3,2841000
5867,7523,NULL      ,6,1533000
5868,5669,71951557,3,2676000
5869,8486,590375067,9,2496000
5870,378,609208522,6,382000
5871,6886,235436250,10,896000
5872,877,34553026,1,881000
5873,6744,850541753,9,754000
5874,7341,453224602,2,1351000
5875,5595,551361176,2,2602000
5876,5766,529815848,4,2773000
5877,109,63692886,2,113000
5878,475,475685308,8,479000
5879,9327,883811585,6,340000
5880,2548,852736154,7,2552000
5881,3189,58330083,8,196000
5882,8927,2419072,10,2937000
5883,5697,993798348,6,2704000
5884,7170,119861004,6,1180000
5885,9940,895314654,2,953000
5886,5886,773540855,10,2893000
5887,8254,150968865,3,2264000
5888,3718,278007137,5,725000
5889,5003,581138000,8,2010000
5890,938,773309982,4,942000
5891,4674,679642016,10,1681000
5892,6870,511172106,1,880000
5893,7536,773889777,1,1546000
5894,5651,266337601,10,2658000
5895,8171,974511619,7,2181000
5896,3440,675842144,4,447000
5897,3405,480806067,5,412000
5898,4583,545741666,7,1590000
5899,6874,43756909,5,884000
5900,8907,474551325,3,2917000
5901,8966,867034199,4,2976000
5902,6628,946002988,2,638000
5903,5986,45701606,2,2993000
5904,4476,647643472,4,1483000
5905,3271,138065919,6,278000
5906,1576,73916813,10,1580000
5907,2381,546177323,6,2385000
5908,1659,889718513,10,1663000
5909,7607,237746384,2,1617000
5910,1717,416638108,8,1721000
5911,644,547532516,4,648000
5912,437,268414200,4,441000
5913,2001,79872749,1,2005000
5914,8547,396156446,10,2557000
5915,3966,745155849,5,973000
5916,5961,661146617,3,2968000
5917,2721,718534873,4,2725000
5918,3149,700709086,1,156000
5919,9707,449994711,6,720000
5920,5280,260820330,10,2287000
5921,1747,334109358,6,1751000
5922,5824,405745150,1,2831000
5923,4386,875877972,5,1393000
5924,2546,348354292,4,2550000
5925,6879,729906722,10,889000
5926,571,776908613,10,575000
5927,4526,77316984,1,1533000
5928,7427,276664081,5,1437000
5929,4372,571628175,1,1379000
5930,534,519824828,1,538000
5931,7532,811496972,4,1542000
5932,192,848594684,3,196000
5933,1673,789861629,5,1677000
5934,7566,554457755,5,1576000
5935,4196,429314714,1,1203000
5936,4854,33293177,4,1861000
5937,4589,258112054,3,1596000
5938,8678,665867855,5,2688000
5939,6407,497714644,5,417000
5940,6502,429890109,6,512000
5941,8022,556917393,10,2032000
5942,8341,107551869,9,2351000
5943,2063,272191190,7,2067000
5944,7893,941263553,9,1903000
5945,9799,822548822,9,812000
5946,7540,934246222,2,1550000
5947,8286,77319809,10,2296000
5948,3606,495794663,9,613000
5949,6536,825113769,2,546000
5950,2840,822603369,6,2844000
5951,5063,854326654,4,2070000
5952,8889,870260591,10,2899000
5953,7217,659391593,6,1227000
5954,8429,886395031,1,2439000
5955,6148,62337562,5,158000
5956,2351,731654296,10,2355000
5957,8995,466165095,8,8000
5958,541,554248571,3,545000
5959,6765,70528429,7,775000
5960,2913,312189354,1,2917000
5961,1657,165887561,6,1661000
5962,5956,527233912,3,2963000
5963,576,47140473,7,580000
5964,773,302304278,8,777000
5965,9130,303629634,2,143000
5966,6526,217546560,3,536000
5967,4074,925015384,8,1081000
5968,6877,496136090,7,887000
5969,1942,42296468,3,1946000
5970,3771,936689297,8,778000
5971,5714,523488358,5,2721000
5972,5262,484526773,6,2269000
5973,5818,475550373,5,2825000
5974,2093,118410610,2,2097000
5975,4454,831657916,7,1461000
5976,8975,906644346,5,2985000
5977,3285,125269069,6,292000
5978,5685,42732629,7,2692000
5979,3409,797718684,8,416000
5980,9097,741800039,1,110000
5981,6051,57411136,1,61000
5982,1904,980946563,4,1908000
5983,1975,632162399,5,1979000
5984,6114,486207365,5,124000
5985,1953,868298873,2,1957000
5986,5416,350884562,1,2423000
5987,5905,332004222,2,2912000
5988,6812,997584874,2,822000
5989,1746,503924703,6,1750000
5990,8948,822305972,5,2958000
5991,305,768301328,2,309000
5992,5148,884855830,6,2155000
5993,4578,112131661,7,1585000
5994,7335,548758407,5,1345000
5995,5829,461876734,9,2836000
5996,6292,916469517,9,302000
5997,7900,97945076,3,1910000
5998,8593,54306414,3,2603000
5999,1812,292814261,7,1816000
6000,4978,512864565,5,1985000
6001,360,888887627,4,364000
6002,4977,298785089,4,1984000
6003,9590,189194726,1,603000
6004,1614,316205785,8,1618000
6005,5223,342344366,9,2230000
6006,800,488177967,4,804000
6007,2937,279342386,3,2941000
6008,7176,184278314,7,1186000
6009,5018,112807966,1,2025000
6010,8413,778617527,4,2423000
6011,7078,886158368,7,1088000
6012,4710,742904553,2,1717000
6013,5354,355172390,3,2361000
6014,3786,546446389,3,793000
6015,2232,255792288,3,2236000
6016,1666,488112058,3,1670000
6017,7163,111793456,3,1173000
6018,6940,469364253,1,950000
6019,3523,600640380,1,530000
6020,7123,140423410,6,1133000
6021,351,65736467,5,355000
6022,6958,326072254,8,968000
6023,3904,350684892,3,911000
6024,9938,202570863,6,951000
6025,798,22584081,2,802000
6026,5641,704874376,7,2648000
6027,171,922243529,10,175000
6028,5306,257260625,9,2313000
6029,5258,600043388,6,2265000
6030,1540,728906137,7,1544000
6031,1098,509610564,9,1102000
6032,1709,763504757,5,1713000
6033,9207,75347534,2,220000
6034,135,770386596,10,139000
6035,4341,58004962,10,1348000
6036,6274,930832863,9,284000
6037,1419,NULL      ,4,1423000
6038,632,813603593,5,636000
6039,5455,646891636,8,2462000
6040,54,379433626,5,58000
6041,5574,598655998,10,2581000
6042,4348,522212640,5,1355000
6043,6841,536582303,3,851000
6044,8319,794404715,2,2329000
6045,5723,440891520,9,2730000
6046,9989,782214599,2,1002000
6047,6894,160328378,5,904000
6048,5144,457776427,4,2151000
6049,8522,138496329,8,2532000
6050,8020,898957726,8,2030000
6051,6420,159059760,1,430000
6052,9191,893855880,7,204000
6053,5265,51186276,9,2272000
6054,8893,99857708,8,2903000
6055,9968,751617912,10,981000
6056,2905,543320680,7,2909000
6057,2884,237129949,7,2888000
6058,2441,409075895,3,2445000
6059,5586,365847718,9,2593000
6060,6108,955404473,9,118000
6061,8827,394384963,4,2837000
6062,1293,671421775,3,1297000
6063,3889,608640434,10,896000
6064,6943,660178241,5,953000
6065,2238,881677545,2,2242000
6066,1769,760157765,5,1773000
6067,9196,782646576,9,209000
6068,1252,41318213,2,1256000
6069,8976,804955081,8,2986000
6070,8686,961302580,4,2696000
6071,6605,692042348,7,615000
6072,3086,241699397,7,93000
6073,9370,385549348,2,383000
6074,3555,211921177,9,562000
6075,5482,79852629,3,2489000
6076,8755,630986496,9,2765000
6077,3279,119750261,3,286000
6078,4202,140046953,4,1209000
6079,189,472177948,8,193000
6080,2151,204059013,7,2155000
6081,997,494819786,3,1001000
6082,1621,252327806,6,1625000
6083,9606,885279014,10,619000
6084,9485,397291026,9,498000
6085,5547,253764311,1,2554000
6086,7873,913171575,10,1883000
6087,5815,234071779,6,2822000
6088,9168,97294879,2,181000
6089,1750,888571544,2,1754000
6090,6747,975175846,7,757000
6091,1605,409050509,4,1609000
6092,6370,134714726,3,380000
6093,6501,372429709,2,511000
6094,9209,573772025,5,222000
6095,5074,996145885,9,2081000
6096,958,418253733,9,962000
6097,1889,308894581,7,1893000
6098,8876,189892613,3,2886000
6099,2053,870762298,2,2057000
6100,3180,140128252,7,187000
6101,2512,57716328,6,2516000
6102,8352,548469899,5,2362000
6103,2258,922679014,2,2262000
6104,9829,250226122,1,842000
6105,53,632749169,1,57000
6106,945,757456713,4,949000
6107,140,853926818,1,144000
6108,9180,255749812,5,193000
6109,3565,627444400,5,572000
6110,3174,264924173,6,181000
6111,6430,319910477,2,440000
6112,8093,709912699,9,2103000
6113,9567,949370773,4,580000
6114,8792,855939679,8,2802000
6115,4650,514908486,8,1657000
6116,2318,822626959,1,2322000
6117,5786,118401789,7,2793000
6118,1902,195395581,10,1906000
6119,9529,941556387,2,542000
6120,2081,117650084,10,2085000
6121,2090,232130374,8,2094000
6122,2185,454477899,10,2189000
6123,4781,605377940,1,1788000
6124,7699,220868081,4,1709000
6125,9237,677733339,1,250000
6126,2298,936712026,6,2302000
6127,9640,378990966,5,653000
6128,1036,297503330,7,1040000
6129,7108,442265075,6,1118000
6130,8036,42145973,3,2046000
6131,5504,195111862,1,2511000
6132,5480,602228305,6,2487000
6133,9011,331086087,4,24000
6134,6006,503227852,7,16000
6135,2411,339764215,4,2415000
6136,8327,796890474,10,2337000
6137,6355,580463224,2,365000
6138,9551,816383795,8,564000
6139,8655,467564254,6,2665000
6140,6279,251099525,6,289000
6141,5804,166572514,2,2811000
6142,1675,381553990,5,1679000
6143,6244,284104301,1,254000
6144,6871,502259461,5,881000
6145,8601,921084692,5,2611000
6146,99,36815891,5,103000
6147,3563,787888328,5,570000
6148,7999,113976672,5,2009000
6149,6131,246374483,7,141000
6150,8133,90698755,8,2143000
6151,3885,677676583,9,892000
6152,7479,346074467,9,1489000
6153,736,538999027,8,740000
6154,3987,602720659,8,994000
6155,4084,356081629,4,1091000
6156,1928,858594286,9,1932000
6157,5287,953349145,6,2294000
6158,5350,387868890,8,2357000
6159,7356,941389107,1,1366000
6160,8542,466252683,4,2552000
6161,2725,930329414,5,2729000
6162,4063,76018885,6,1070000
6163,6598,27601486,9,608000
6164,4534,480407404,8,1541000
6165,4501,357376782,6,1508000
6166,590,906628398,5,594000
6167,876,466675,10,880000
