ID_VOUCHER,TENVOUCHER,GIATIEN,GIAKHUYENMAI,DKSUDUNG,DACDIEMNOIBAT,THOIHANSUDUNG,ID_DMN
2473,Uptananin,5044000,572000,Không áp dụng Lễ Tết,"Tiết kiệm t.gian, công sức trong h.tập",10/26/2021 13:46,93
2474,Lomfropower,5046000,573000,Không có giá trị quy đổi thành tiền.,"Tạo thói quen suy nghĩ,tư duy tích cực",12/20/2021 9:34,93
2475,Lomglibupax,5048000,574000,Voucher có giá trị sử dụng đúng 01 lần.,Miễn phí đón tiễn sân bay 2 chiều.,12/14/2020 6:38,93
2476,Thrutinan,5050000,575000,Không có giá trị quy đổi thành tiền.,Khắc phục các lỗi an ninh mạng.,4/22/2021 21:25,93
2477,Barwerpinex,5052000,576000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Không gian ấm cúng, thân mật",12/26/2020 18:26,93
2478,Adglibex,5054000,577000,01 Voucher/01 d.vụ. Không bù tiền,Khắc phục các lỗi an ninh mạng.,11/4/2021 21:45,93
2479,Frotanedgistor,5056000,578000,Sử dụng tối đa 03 voucher/bill t.toán,"Không gian ấm cúng, thân mật",9/18/2021 21:15,93
2480,Supdudegor,5058000,579000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Nhân viên trẻ trung,n.nhẹn,n.tình",2/3/2021 1:52,93
2481,Tiprobor,5060000,580000,Số lượng voucher có hạn.,Miễn phí đón tiễn sân bay 2 chiều.,12/1/2021 8:48,93
2482,Klitumin,5062000,581000,Sản phẩm không được áp dụng đổi trả,"Nguyên liệu chế biến tươi ngon, sạch sẽ",2/28/2021 20:46,93
2483,Thruwerax,5064000,582000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,"Tạo thói quen suy nghĩ,tư duy tích cực",4/20/2021 7:58,93
2484,Tuprobaquower,5066000,583000,Voucher có giá trị sử dụng đúng 01 lần.,Voucher áp dụng cho Buffet tối 40 món,10/18/2021 2:26,93
2485,Surtanplantor,5068000,584000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Tạo thói quen suy nghĩ,tư duy tích cực",9/22/2021 13:36,93
2486,Addimazz,5070000,585000,01 Voucher/01 d.vụ. Không bù tiền,"Không gian ấm cúng, thân mật",12/18/2021 15:01,93
2487,Surwerentor,5072000,586000,Khách hàng có thể đặt mua một lần nhiều Voucher,Miễn phí đón tiễn sân bay 2 chiều.,7/16/2021 15:44,93
2488,Parerantor,5074000,587000,Số lượng voucher có hạn.,Voucher áp dụng cho Buffet tối 40 món,9/4/2021 8:54,93
2489,Untanewover,5076000,588000,Số lượng voucher có hạn.,"Áp dụng được cho cả nam, nữ",2/26/2021 17:03,93
2490,Dopquesticover,5078000,589000,Không áp dụng Lễ Tết,"Tiết kiệm t.gian, công sức trong h.tập",11/24/2021 21:35,93
2491,Rapdudistor,5080000,590000,Áp dụng cho tất cả các ngày trong tuần,Buffet với 70 món nướng và các món ẩm thực N.Bản,10/16/2021 15:49,93
2492,Qwiweran,5082000,591000,Một lần t.toán có thể áp dụng nhiều Voucher.,Biết cách làm việc với Python.,11/30/2021 10:25,93
2493,Emfropinentor,5084000,592000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Nhân viên trẻ trung,n.nhẹn,n.tình",1/8/2021 18:59,93
2494,Surhupor,5086000,593000,Áp dụng cho tất cả các ngày trong tuần,"Tạo thói quen suy nghĩ,tư duy tích cực",12/13/2020 5:13,93
2495,Varwerpover,5088000,594000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Cơ hội hòa mình vào k.cảnh thanh bình,3/24/2021 17:50,93
2496,Monsipommax,5090000,595000,Một lần t.toán có thể áp dụng nhiều Voucher.,Buffet với 70 món nướng và các món ẩm thực N.Bản,5/2/2021 2:38,93
2497,Barcadex,5092000,596000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Tiết kiệm t.gian, công sức trong h.tập",12/16/2020 7:32,93
2498,Surrobax,5094000,597000,Không có giá trị quy đổi thành tiền.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",12/25/2020 14:32,93
2499,Hapsipar,5096000,598000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Nhân viên trẻ trung,n.nhẹn,n.tình",12/6/2020 22:10,93
2500,Cipwerin,5098000,599000,Không có giá trị quy đổi thành tiền.,"Nhân viên trẻ trung,n.nhẹn,n.tình",5/5/2021 17:20,93
2501,Tupkilantor,5100000,600000,Không áp dụng đ.thời với c.trình k.mãi khác,Biết cách làm việc với Python.,11/16/2021 9:01,93
2502,Truquestar,5102000,601000,Sử dụng tối đa 03 voucher/bill t.toán,"Không gian ấm cúng, thân mật",9/14/2021 2:56,93
2503,Insapedazz,5104000,602000,Số lượng voucher có hạn.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",2/1/2021 12:47,93
2504,Parmunin,5106000,603000,Sản phẩm không được áp dụng đổi trả,"Nguyên liệu chế biến tươi ngon, sạch sẽ",2/15/2021 5:12,93
2505,Endsapex,5108000,604000,Sử dụng tối đa 03 voucher/bill t.toán,"Không gian ấm cúng, thân mật",10/3/2021 21:59,93
2506,Winpebentor,5110000,605000,Voucher có giá trị sử dụng đúng 01 lần.,Miễn phí đón tiễn sân bay 2 chiều.,12/10/2021 7:17,93
2507,Dopglibantor,5112000,606000,Một lần t.toán có thể áp dụng nhiều Voucher.,Biết cách làm việc với Python.,10/9/2021 4:20,93
2508,Upsapanicator,5114000,607000,Không áp dụng cho chương trình trả góp 0%,Buffet sáng đẳng cấp quốc tế 5 sao.,7/4/2021 23:36,93
2509,Tipjubor,5116000,608000,Không áp dụng đ.thời với c.trình k.mãi khác,Khắc phục các lỗi an ninh mạng.,12/10/2020 15:50,93
2510,Thrusapantor,5118000,609000,Số lượng voucher có hạn.,"Nguyên liệu chế biến tươi ngon, sạch sẽ",5/5/2021 6:47,93
2511,Barcadicax,5120000,610000,Voucher có giá trị sử dụng đúng 01 lần.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,1/6/2021 19:33,93
2512,Frohupefazz,5122000,611000,Không có giá trị quy đổi thành tiền.,Tự g.quyết các bài toán khi l.trình,7/7/2021 3:39,93
2513,Barzapanower,5124000,612000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Nguyên liệu chế biến tươi ngon, sạch sẽ",11/16/2021 14:24,93
2514,Redudan,5126000,613000,Không áp dụng đ.thời với c.trình k.mãi khác,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",9/8/2021 18:23,93
2515,Winrobplan,5128000,614000,Voucher có giá trị sử dụng đúng 01 lần.,"Nhân viên trẻ trung,n.nhẹn,n.tình",7/30/2021 23:49,93
2516,Monwericax,5130000,615000,01 Voucher/01 d.vụ. Không bù tiền,Buffet với 70 món nướng và các món ẩm thực N.Bản,3/10/2021 18:51,93
2517,Monerar,5132000,616000,Không có giá trị quy đổi thành tiền.,"Áp dụng được cho cả nam, nữ",1/22/2021 8:16,93
2518,Tipsipackistor,5134000,617000,Áp dụng cho tất cả các ngày trong tuần,Hiểu được cảm xúc của chính mình.,12/26/2020 18:38,93
2519,Revenedex,5136000,618000,Sử dụng tối đa 03 voucher/bill t.toán,"Nhân viên trẻ trung,n.nhẹn,n.tình",8/8/2021 10:00,93
2520,Surtumover,5138000,619000,Sản phẩm không được áp dụng đổi trả,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",12/4/2021 11:57,93
2521,Varnipicator,5140000,620000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Tiết kiệm t.gian, công sức trong h.tập",1/3/2021 4:56,93
2522,Endjubicator,5142000,621000,Không có giá trị quy đổi thành tiền.,Cơ hội hòa mình vào k.cảnh thanh bình,11/3/2021 23:40,93
2523,Vardudistor,5144000,622000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,Tự g.quyết các bài toán khi l.trình,1/14/2021 21:20,93
2524,Emdudexower,5146000,623000,Khách hàng có thể đặt mua một lần nhiều Voucher,Hiểu được cảm xúc của chính mình.,10/20/2021 11:25,93
2525,Tipfropistor,5148000,624000,Không áp dụng Lễ Tết,Buffet với 70 món nướng và các món ẩm thực N.Bản,2/21/2021 21:45,93
2526,Thrumunentor,5150000,625000,Khách hàng có thể đặt mua một lần nhiều Voucher,Cơ hội hòa mình vào k.cảnh thanh bình,9/1/2021 7:55,93
2527,Tupnipor,5152000,626000,Khách hàng có thể đặt mua một lần nhiều Voucher,Tự g.quyết các bài toán khi l.trình,3/25/2021 1:49,93
2528,Varglibin,5154000,627000,Không áp dụng Lễ Tết,"Tiết kiệm t.gian, công sức trong h.tập",10/14/2021 8:33,93
2529,Trumunantor,5156000,628000,Khách hàng có thể đặt mua một lần nhiều Voucher,Cơ hội hòa mình vào k.cảnh thanh bình,8/28/2021 15:44,93
2530,Monvenantor,5158000,629000,Không áp dụng đ.thời với c.trình k.mãi khác,Cơ hội hòa mình vào k.cảnh thanh bình,8/14/2021 4:00,93
2531,Suptumepicator,5160000,630000,01 Voucher/01 d.vụ. Không bù tiền,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,4/7/2021 13:53,93
2532,Raptinegistor,5162000,631000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Tiết kiệm t.gian, công sức trong h.tập",12/2/2020 3:53,93
2533,Zeequestackin,5164000,632000,Sản phẩm không được áp dụng đổi trả,Cơ hội hòa mình vào k.cảnh thanh bình,10/29/2021 23:34,93
2534,Adtumegower,5166000,633000,Không áp dụng Lễ Tết,"Tạo thói quen suy nghĩ,tư duy tích cực",4/16/2021 3:55,93
2535,Varwerover,5168000,634000,Số lượng voucher có hạn.,"Áp dụng được cho cả nam, nữ",3/19/2021 16:52,93
2536,Emtinedgantor,5170000,635000,Sản phẩm không được áp dụng đổi trả,"Nguyên liệu chế biến tươi ngon, sạch sẽ",2/17/2021 5:51,93
2537,Barhupentor,5172000,636000,Sản phẩm không được áp dụng đổi trả,Biết cách làm việc với Python.,12/28/2020 7:58,93
2538,Trutinican,5174000,637000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,Tự g.quyết các bài toán khi l.trình,2/3/2021 2:46,93
2539,Mondimantor,5176000,638000,Không có giá trị quy đổi thành tiền.,Hiểu được cảm xúc của chính mình.,12/15/2020 4:27,93
2540,Qwimunexentor,5178000,639000,Không áp dụng đ.thời với c.trình k.mãi khác,"Áp dụng được cho cả nam, nữ",10/13/2021 6:19,93
2541,Upsipower,5180000,640000,Sản phẩm không được áp dụng đổi trả,"Nguyên liệu chế biến tươi ngon, sạch sẽ",2/9/2021 10:41,93
2542,Inhupin,5182000,641000,Áp dụng cho tất cả các ngày trong tuần,"Tạo thói quen suy nghĩ,tư duy tích cực",12/12/2020 16:07,33
2543,Tuptumicator,5184000,642000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Áp dụng được cho cả nam, nữ",8/25/2021 17:03,33
2544,Barmunepax,5186000,643000,Số lượng voucher có hạn.,Buffet với 70 món nướng và các món ẩm thực N.Bản,10/24/2021 10:17,33
2545,Incadilistor,5188000,644000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Tự g.quyết các bài toán khi l.trình,10/19/2021 2:01,33
2546,Emzapewan,5190000,645000,Voucher có giá trị sử dụng đúng 01 lần.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",3/12/2021 12:10,33
2547,Thruglibegistor,5192000,646000,Số lượng voucher có hạn.,Cơ hội hòa mình vào k.cảnh thanh bình,12/14/2020 20:00,33
2548,Frofropplor,5194000,647000,Voucher có giá trị sử dụng đúng 01 lần.,Biết cách làm việc với Python.,5/2/2021 0:36,33
2549,Emdimover,5196000,648000,Sản phẩm không được áp dụng đổi trả,"Tiết kiệm t.gian, công sức trong h.tập",5/15/2021 5:25,33
2550,Emzapentor,5198000,649000,Sản phẩm không được áp dụng đổi trả,"Áp dụng được cho cả nam, nữ",12/14/2020 22:58,33
2551,Endjubentor,5200000,650000,Không áp dụng đ.thời với c.trình k.mãi khác,Tự g.quyết các bài toán khi l.trình,3/10/2021 18:22,33
2552,Barjubadazz,5202000,651000,Không áp dụng đ.thời với c.trình k.mãi khác,Khắc phục các lỗi an ninh mạng.,12/20/2021 12:55,33
2553,Lomkilaquex,5204000,652000,Không áp dụng cho chương trình trả góp 0%,Voucher áp dụng cho Buffet tối 40 món,5/19/2021 4:33,33
2554,Endwerpex,5206000,653000,Không áp dụng cho chương trình trả góp 0%,Biết cách làm việc với Python.,1/2/2021 10:14,33
2555,Kliglibentor,5208000,654000,01 Voucher/01 d.vụ. Không bù tiền,Miễn phí đón tiễn sân bay 2 chiều.,4/2/2021 12:23,33
2556,Recadamazz,5210000,655000,Không áp dụng cho chương trình trả góp 0%,"Áp dụng được cho cả nam, nữ",12/13/2020 9:21,33
2557,Adnipefistor,5212000,656000,Không áp dụng cho chương trình trả góp 0%,Miễn phí đón tiễn sân bay 2 chiều.,7/31/2021 5:36,33
2558,Unmunefantor,5214000,657000,Không áp dụng Lễ Tết,Cơ hội hòa mình vào k.cảnh thanh bình,4/14/2021 1:23,33
2559,Lomcadan,5216000,658000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Nhân viên trẻ trung,n.nhẹn,n.tình",12/24/2021 7:28,33
2560,Doppebazz,5218000,659000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Tiết kiệm t.gian, công sức trong h.tập",1/2/2021 14:03,33
2561,Suppebin,5220000,660000,01 Voucher/01 d.vụ. Không bù tiền,Biết cách làm việc với Python.,8/18/2021 5:28,33
2562,Qwidimistor,5222000,661000,Sử dụng tối đa 03 voucher/bill t.toán,Buffet với 70 món nướng và các món ẩm thực N.Bản,12/25/2021 19:47,33
2563,Cipquestan,5224000,662000,Số lượng voucher có hạn.,Buffet với 70 món nướng và các món ẩm thực N.Bản,11/6/2021 7:52,33
2564,Suppebex,5226000,663000,Số lượng voucher có hạn.,"Nguyên liệu chế biến tươi ngon, sạch sẽ",4/28/2021 11:51,33
2565,Thrutinazz,5228000,664000,Không áp dụng đ.thời với c.trình k.mãi khác,"Nhân viên trẻ trung,n.nhẹn,n.tình",12/28/2020 16:54,33
2566,Varnipackower,5230000,665000,Không áp dụng đ.thời với c.trình k.mãi khác,"Nhân viên trẻ trung,n.nhẹn,n.tình",1/5/2021 15:40,33
2567,Endcadegazz,5232000,666000,Số lượng voucher có hạn.,Voucher áp dụng cho Buffet tối 40 món,9/7/2021 4:05,33
2568,Supdudicex,5234000,667000,Sử dụng tối đa 03 voucher/bill t.toán,"Nguyên liệu chế biến tươi ngon, sạch sẽ",7/3/2021 10:29,33
2569,Tupzapommicator,5236000,668000,Một lần t.toán có thể áp dụng nhiều Voucher.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,5/23/2021 1:31,33
2570,Supbanover,5238000,669000,Không áp dụng Lễ Tết,"Tạo thói quen suy nghĩ,tư duy tích cực",5/13/2021 17:57,33
2571,Froericator,5240000,670000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Không gian ấm cúng, thân mật",2/11/2021 10:53,33
2572,Thruquestegover,5242000,671000,01 Voucher/01 d.vụ. Không bù tiền,"Tiết kiệm t.gian, công sức trong h.tập",12/19/2021 5:31,33
2573,Surdudamantor,5244000,672000,Số lượng voucher có hạn.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,12/12/2020 14:11,33
2574,Varhupegazz,5246000,673000,Một lần t.toán có thể áp dụng nhiều Voucher.,Biết cách làm việc với Python.,10/26/2021 3:41,33
2575,Dopwerazz,5248000,674000,Áp dụng cho tất cả các ngày trong tuần,Buffet với 70 món nướng và các món ẩm thực N.Bản,9/25/2021 1:16,33
2576,Qwidudepower,5250000,675000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Tiết kiệm t.gian, công sức trong h.tập",12/22/2020 12:48,33
2577,Winrobanower,5252000,676000,01 Voucher/01 d.vụ. Không bù tiền,Voucher áp dụng cho Buffet tối 40 món,2/9/2021 6:36,33
2578,Emwerex,5254000,677000,01 Voucher/01 d.vụ. Không bù tiền,Miễn phí đón tiễn sân bay 2 chiều.,3/23/2021 11:03,33
2579,Reglibover,5256000,678000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Không gian ấm cúng, thân mật",12/2/2020 9:24,33
2580,Thruhupazz,5258000,679000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Tự g.quyết các bài toán khi l.trình,12/12/2021 9:35,33
2581,Inpebepistor,5260000,680000,Không áp dụng đ.thời với c.trình k.mãi khác,"Tạo thói quen suy nghĩ,tư duy tích cực",8/18/2021 11:54,33
2582,Zeeerackower,5262000,681000,Không áp dụng đ.thời với c.trình k.mãi khác,Biết cách làm việc với Python.,11/23/2021 1:13,33
2583,Tipfropexicator,5264000,682000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,5/2/2021 3:07,33
2584,Inhupar,5266000,683000,Sản phẩm không được áp dụng đổi trả,Buffet với 70 món nướng và các món ẩm thực N.Bản,8/14/2021 16:46,33
2585,Haperplin,5268000,684000,Áp dụng cho tất cả các ngày trong tuần,Khắc phục các lỗi an ninh mạng.,5/6/2021 9:38,33
2586,Inwerackazz,5270000,685000,Không áp dụng cho chương trình trả góp 0%,"Không gian ấm cúng, thân mật",4/18/2021 0:59,33
2587,Klitanackantor,5272000,686000,Không áp dụng cho chương trình trả góp 0%,Buffet sáng đẳng cấp quốc tế 5 sao.,7/15/2021 23:20,33
2588,Varrobedex,5274000,687000,Voucher có giá trị sử dụng đúng 01 lần.,Tự g.quyết các bài toán khi l.trình,9/27/2021 13:20,33
2589,Rapcadentor,5276000,688000,Không có giá trị quy đổi thành tiền.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",12/14/2020 15:31,33
2590,Grodudimicator,5278000,689000,Không áp dụng Lễ Tết,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,3/7/2021 7:30,33
2591,Intinaquar,5280000,690000,Voucher có giá trị sử dụng đúng 01 lần.,"Tiết kiệm t.gian, công sức trong h.tập",7/20/2021 0:16,33
2592,Thrutinistor,5282000,691000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Áp dụng được cho cả nam, nữ",9/15/2021 6:36,33
2593,Qwifropower,5284000,692000,Số lượng voucher có hạn.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",2/9/2021 19:18,33
2594,Varcadar,5286000,693000,01 Voucher/01 d.vụ. Không bù tiền,"Không gian ấm cúng, thân mật",12/12/2021 14:24,33
2595,Hapwericator,5288000,694000,Sử dụng tối đa 03 voucher/bill t.toán,Miễn phí đón tiễn sân bay 2 chiều.,1/26/2021 0:51,33
